85957,206,BIOL,021,MW,05:00 PM,06:20 PM,S160
85957,206,BIOL,021,W,06:30 PM,09:35 PM,S112
85958,207,BIOL,021,TTH,12:15 PM,01:35 PM,AC162
85958,207,BIOL,021,T,02:00 PM,05:05 PM,S112
85959,208,BIOL,021,TTH,12:15 PM,01:35 PM,AC162
85959,208,BIOL,021,TH,02:00 PM,05:05 PM,S112
85960,209,BIOL,021,TTH,03:15 PM,04:35 PM,S160
85960,209,BIOL,021,T,05:30 PM,08:35 PM,S112
85961,210,BIOL,021,TTH,03:15 PM,04:35 PM,S160
85961,210,BIOL,021,TH,05:30 PM,08:35 PM,S112
85962,211,BIOL,021,F,06:00 PM,09:05 PM,S160
85962,211,BIOL,021,S,10:00 AM,01:05 PM,S112
85963,212,BIOL,021,MW,12:15 PM,01:35 PM,S140
85963,212,BIOL,021,M,02:00 PM,05:05 PM,S112
85964,213,BIOL,021,MW,12:15 PM,01:35 PM,S140
85964,213,BIOL,021,W,02:00 PM,05:05 PM,S112
85999,201,BIOL,025,TTH,10:45 AM,12:05 PM,S160
86000,201,BIOL,061,MW,03:15 PM,04:35 PM,S160
86008,202,BIOL,061,TTH,10:45 AM,12:05 PM,S150
86010,203,BIOL,061,TTH,10:45 AM,12:05 PM,S150
86011,204,BIOL,061,TTH,06:30 PM,07:50 PM,S160
86012,201,BIOL,062,MW,09:15 AM,10:35 AM,AD211
86013,201,BIOL,071,MW,12:15 PM,01:35 PM,S160
86013,201,BIOL,071,MW,08:40 AM,11:45 AM,S124
86014,202,BIOL,071,MW,12:15 PM,01:35 PM,S160
86014,202,BIOL,071,MW,01:45 PM,04:50 PM,S124
86015,203,BIOL,071,TTH,01:45 PM,03:05 PM,S160
86015,203,BIOL,071,TTH,10:00 AM,01:05 PM,S124
86016,204,BIOL,071,TTH,01:45 PM,03:05 PM,S160
86016,204,BIOL,071,TTH,03:15 PM,06:20 PM,S124
86017,201,BIOL,072,MW,11:00 AM,02:05 PM,S129
86017,201,BIOL,072,,,,S129
86018,202,BIOL,072,TTH,06:00 PM,09:05 PM,S129
86018,202,BIOL,072,,,,S129
86019,203,BIOL,072,TTH,12:15 PM,01:35 PM,S160
86019,203,BIOL,072,TTH,08:30 AM,11:35 AM,S129
86020,204,BIOL,072,TTH,12:15 PM,01:35 PM,S160
86020,204,BIOL,072,TTH,01:45 PM,04:50 PM,S129
86021,201,BIOL,074,MW,12:15 PM,01:35 PM,AC162
86021,201,BIOL,074,MW,08:30 AM,11:35 AM,S123
86022,202,BIOL,074,MW,12:15 PM,01:35 PM,AC162
86022,202,BIOL,074,MW,01:55 PM,05:00 PM,S123
86023,203,BIOL,074,TTH,05:00 PM,06:20 PM,AF231
86023,203,BIOL,074,TTH,01:45 PM,04:50 PM,S123
86024,204,BIOL,074,TTH,05:00 PM,06:20 PM,AF231
86024,204,BIOL,074,TTH,06:30 PM,09:35 PM,S123
86025,201,BIOL,080,F,06:00 PM,08:25 PM,S109
86025,201,BIOL,080,F,06:00 PM,08:25 PM,S109
86025,201,BIOL,080,,,,OFC
86025,201,BIOL,080,,,,OFC
86263,201,BIS,002,S,09:00 AM,12:15 PM,C101A
86264,201,BIS,004,S,09:00 AM,01:05 PM,LE210
86265,201,BIS,007,W,06:00 PM,09:05 PM,
86266,201,BIS,012,T,09:15 AM,10:35 AM,
86266,201,BIS,012,T,10:45 AM,12:05 PM,
86267,201,BIS,016,W,06:00 PM,07:20 PM,
86267,201,BIS,016,W,07:30 PM,08:50 PM,
86268,201,BIS,017,T,09:00 AM,10:50 AM,
P,86269,202,BIS,017,M,10:30 AM,12:00 PM,
P,86269,202,BIS,017,,,,
86270,201,BIS,039,TH,10:45 AM,12:35 PM,
86271,201,BIS,101,TTH,12:15 PM,01:35 PM,
86272,201,BIS,102,TH,09:15 AM,11:40 AM,
86272,201,BIS,102,TH,11:50 AM,01:10 PM,
86273,202,BIS,102,M,06:00 PM,08:25 PM,
86273,202,BIS,102,M,08:35 PM,09:55 PM,
86274,203,BIS,102,T,06:00 PM,09:05 PM,
86274,203,BIS,102,,,,
86276,201,BIS,104,W,12:15 PM,02:40 PM,
86276,201,BIS,104,W,02:50 PM,04:10 PM,
86275,201,BIS,106,T,09:15 AM,11:40 AM,
86275,201,BIS,106,T,11:50 AM,01:10 PM,
86277,201,BIS,107,S,09:00 AM,01:00 PM,
86277,201,BIS,107,,,,
86278,201,BIS,135,M,06:00 PM,09:05 PM,C207
86237,201,BIS,138,,,,SC214
86279,201,BIS,160,M,06:00 PM,07:20 PM,
86279,201,BIS,160,M,07:30 PM,08:50 PM,
86280,201,BIS,161,TH,06:00 PM,06:50 PM,
86280,201,BIS,161,TH,07:00 PM,09:50 PM,
86281,201,BIS,162,W,12:15 PM,02:05 PM,
86282,201,BUS,004,T,06:00 PM,09:05 PM,C209
86283,201,BUS,060,TTH,10:45 AM,12:05 PM,C205
86284,202,BUS,060,M,06:30 PM,09:35 PM,C208
86285,201,BUS,071,MW,09:15 AM,10:35 AM,AA232
86286,202,BUS,071,TTH,12:15 PM,01:35 PM,C101A
86287,203,BUS,071,W,06:30 PM,09:35 PM,C104
86288,204,BUS,071,,,,LE228
86289,201,BUS,082,MW,10:45 AM,12:05 PM,C101A
86291,203,BUS,082,TTH,09:15 AM,10:35 AM,C204
86292,204,BUS,082,TH,01:00 PM,02:50 PM,LE232
86292,204,BUS,082,,,,LE232
86293,201,BUS,084,T,06:30 PM,09:35 PM,
86238,201,BUS,138,,,,SC214
86067,201,CADD,130,T,06:30 PM,08:20 PM,AB103
86067,201,CADD,130,TH,06:00 PM,09:05 PM,AB101
86068,201,CADD,131,MW,06:00 PM,09:05 PM,AB103
86069,201,CADD,133,S,09:00 AM,03:10 PM,AB103
86070,201,CADD,134,S,09:00 AM,03:10 PM,AB103
86239,201,CADD,138,,,,SC214
86071,201,CADD,139,S,09:00 AM,03:10 PM,AB103
86072,201,CADD,140B,MW,06:00 PM,09:05 PM,AB103
86073,201,CADD,144A,MW,06:00 PM,09:05 PM,AB103
86074,201,CADD,144B,MW,06:00 PM,09:05 PM,AB103
86075,201,CADD,145,MW,06:00 PM,09:05 PM,AB103
86031,201,CHEM,001A,MW,12:15 PM,01:35 PM,SA217
86031,201,CHEM,001A,MW,08:30 AM,11:35 AM,SA203
86032,202,CHEM,001A,MW,12:15 PM,01:35 PM,SA217
86032,202,CHEM,001A,MW,01:45 PM,04:50 PM,SA203
86033,203,CHEM,001A,TTH,09:15 AM,10:35 AM,SA217
86033,203,CHEM,001A,TTH,10:45 AM,01:50 PM,SA203
86034,204,CHEM,001A,TTH,05:00 PM,06:20 PM,SA217
86034,204,CHEM,001A,TTH,06:30 PM,09:35 PM,SA203
86035,201,CHEM,001B,MW,10:45 AM,12:05 PM,AC162
86035,201,CHEM,001B,MW,12:45 PM,03:50 PM,AC160
86036,202,CHEM,001B,MW,05:00 PM,06:20 PM,SA217
86036,202,CHEM,001B,MW,06:30 PM,09:35 PM,AC160
86037,201,CHEM,012B,TTH,12:15 PM,01:35 PM,SA217
86037,201,CHEM,012B,TTH,09:00 AM,12:05 PM,SA211
86038,202,CHEM,012B,TTH,12:15 PM,01:35 PM,SA217
